FullName,Distance,Event,SwimmerAge,EventCompetitionCategoryKey,SwimTime,SwimTimeAdj,Standard,MeetName,SwimDate,ClubName,LscCode,IsForeign,Rank,PowerPoints,Sanctioned
"Marchand, Leon",200,200 IM LCM,22,2,1:55.74,1:55.74,2024 Olympic Trials,2024 CA Speedo Grand Challenge hosted by NOVA,5/24/2024,Longhorn Aquatics,ST,True,1,1110,Yes
"Casas, Shaine",200,200 IM LCM,23,2,1:56.06,1:56.06,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Longhorn Aquatics,ST,False,2,1102,Yes
"Foster, Carson",200,200 IM LCM,22,2,1:56.97,1:56.97,2024 Olympic Trials,2024 World Champs,2/15/2024,Mason Manta Rays,OH,False,3,1082,Yes
"Williamson, Maximus",200,200 IM LCM,17,2,1:57.29,1:57.29,2024 Olympic Trials,2023 Junior World Champs,9/5/2023,Lakeside Aquatic Club,NT,False,4,1086,Yes
"Kalisz, Chase",200,200 IM LCM,29,2,1:57.43,1:57.43,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Sun Devil Swimming,AZ,False,5,1071,Yes
"Gonzalez de Oliviera, Hugo",200,200 IM LCM,25,2,1:57.76,1:57.76,2024 Olympic Trials,2024 TYR Pro Swim Series - Westmont,3/9/2024,California Aquatics,PC,True,6,1064,Yes
"Kos, Hubert",200,200 IM LCM,20,2,1:57.88,1:57.88,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Unattached,AZ,True,7,1061,Yes
"Julian, Trenton",200,200 IM LCM,24,2,1:58.46,1:58.46,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Mission Viejo Nadadores,CA,False,8,1048,Yes
"Diehl, Daniel",200,200 IM LCM,17,2,1:58.62,1:58.62,2024 Olympic Trials,2023 Junior World Champs,9/5/2023,YMCA of Cumberland,MD,False,9,1056,Yes
"House, Grant",200,200 IM LCM,25,2,1:58.69,1:58.69,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,Unattached,AZ,False,10,1043,Yes
"Smith, Kieran",200,200 IM LCM,23,2,1:58.98,1:58.98,2024 Olympic Trials,World Swimming Cup - Budapest,10/21/2023,Ridgefield Aquatic Club,CT,False,11,1036,Yes
"Jankovics, Tristan",200,200 IM LCM,19,2,1:59.05,1:59.05,2024 Olympic Trials,Ohio State Fall Invitational,11/16/2023,Ohio State University,OH,True,12,1034,Yes
"Polonsky, Ron",200,200 IM LCM,23,2,1:59.06,1:59.06,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,Unattached,PC,True,13,1034,Yes
"McDonald, Owen",200,200 IM LCM,20,2,1:59.71,1:59.71,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,Sun Devil Swimming,AZ,False,14,1020,Yes
"Nelson, Baylor",200,200 IM LCM,20,2,1:59.82,1:59.82,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Texas A & M University,GU,False,15,1017,Yes
"Bustos, Arsenio",200,200 IM LCM,20,2,1:59.89,1:59.89,2024 Olympic Trials,19th Pan American Games 2023,10/25/2023,NC State University,NC,False,16,1016,Yes
"Urlando, Luca",200,200 IM LCM,22,2,1:59.96,1:59.96,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,DART Swimming,SN,False,17,1014,Yes
"Germonprez, Nate",200,200 IM LCM,19,2,2:00.16,2:00.16,2024 Olympic Trials,2024 ST TXLA Longhorn Elite Invite,5/18/2024,Longhorn Aquatics,ST,False,18,1010,Yes
"Szaranek, Mark",200,200 IM LCM,28,2,2:00.54,2:00.54,2024 Olympic Trials,British National Championships (50m),4/5/2024,Gator Swim Club,FL,True,19,1001,Yes
"Matteazzi, Max",200,200 IM LCM,24,2,2:00.55,2:00.55,2024 Olympic Trials,Minnesota Invitational LCM,12/3/2023,Unattached,US,True,20,1001,Yes
"Mark Torok, Dominik",200,200 IM LCM,21,2,2:00.83,2:00.83,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Wisconsin Aquatics,WI,True,21,995,Yes
"Maurer, Rex",200,200 IM LCM,19,2,2:00.85,2:00.85,2024 Olympic Trials,2024 ST TXLA Longhorn Elite Invite,5/18/2024,Longhorn Aquatics,ST,False,22,994,Yes
"Hochwalt, Michael",200,200 IM LCM,18,2,2:00.92,2:00.92,2024 Olympic Trials,2024 WRS Speedo Sectionals -- Federal Way,3/17/2024,Spokane Waves Aquatic Team,IE,False,23,993,Yes
"Schott, Mitchell",200,200 IM LCM,19,2,2:00.95,2:00.95,2024 Olympic Trials,2024 VA EZ LC Super Sectional Meet - Cap Reached,5/16/2024,Princeton University Swim Team,NJ,False,24,992,Yes
"Saka, Berke",200,200 IM LCM,20,2,2:00.96,2:00.96,2024 Olympic Trials,Texas A&M vs. Georgia Tech & Texas,11/4/2023,Unattached,US,True,25,992,Yes
"Barr, Luke",200,200 IM LCM,20,2,2:00.98,2:00.98,2024 Olympic Trials,Ohio State Fall Invitational,11/16/2023,Indiana University,IN,False,26,991,Yes
"Licon, Will",200,200 IM LCM,29,2,2:00.98,2:00.98,2024 Olympic Trials,2024 TYR Pro Swim Series - Westmont,3/9/2024,Longhorn Aquatics,ST,False,26,991,Yes
"Andrew, Michael",200,200 IM LCM,24,2,2:01.00,2:01.00,2024 Olympic Trials,World Swimming Cup - Berlin,10/7/2023,MA Swim Academy,SI,False,28,991,Yes
"Piela, Michal",200,200 IM LCM,19,2,2:01.12,2:01.12,2024 Olympic Trials,Polish National Championships (50m),4/28/2024,University of Pittsburgh,AM,True,29,988,Yes
"Sanders, Grant",200,200 IM LCM,26,2,2:01.14,2:01.14,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,Fast Falcons,FL,False,30,988,Yes
"Litherland, Jay",200,200 IM LCM,28,2,2:01.20,2:01.20,2024 Olympic Trials,2024 CA Speedo Grand Challenge hosted by NOVA,5/24/2024,Longhorn Aquatics,ST,False,31,987,Yes
"Dramm, Louis",200,200 IM LCM,22,2,2:01.28,2:01.28,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,University Of North Carolina,NC,True,32,985,Yes
"Jett, Gabriel",200,200 IM LCM,21,2,2:01.32,2:01.32,2024 Olympic Trials,2024 TYR Pro Swim Series - Westmont,3/9/2024,Unattached,PC,False,33,984,Yes
"Foster, Jake",200,200 IM LCM,23,2,2:01.37,2:01.37,2024 Olympic Trials,2024 TYR Pro Swim Series - Knoxville TT,1/12/2024,University of Texas,ST,False,34,983,Yes
"Schlicht, David",200,200 IM LCM,24,2,2:01.44,2:01.44,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,Unattached,AZ,True,35,981,Yes
"Schmidt, Danny",200,200 IM LCM,22,2,2:01.51,2:01.51,2024 Olympic Trials,2023 VA ISCA LC ISCA  Open,11/30/2023,Auburn University,SE,True,36,980,Yes
"Kabbara, Munzy",200,200 IM LCM,21,2,2:01.52,2:01.52,2024 Olympic Trials,2024 GA Atlanta Classic,5/18/2024,Cypress Fairbanks Swim Club,GU,True,37,979,Yes
"Ben-Shitrit, Eitan",200,200 IM LCM,20,2,2:01.58,2:01.58,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Univ. Of Michigan Swim Team,MI,True,38,978,Yes
"Berlitz, Danny",200,200 IM LCM,22,2,2:01.70,2:01.70,2024 Olympic Trials,Almost Heaven Open,12/17/2023,West Virginia University,WV,False,39,976,Yes
"Lunak, Seb",200,200 IM LCM,21,2,2:01.85,2:01.85,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,University Of North Carolina,NC,True,40,972,Yes
"Fers Erzen, Anze",200,200 IM LCM,24,2,2:01.86,2:01.86,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Aggie Swim Club,GU,True,41,972,Yes
"Wesley, Sam",200,200 IM LCM,21,2,2:01.87,2:01.87,2024 Olympic Trials,2024 TYR Pro Swim Series - Westmont TT,3/7/2024,Army West Point,MR,False,42,972,Yes
"Mihm, Rick",200,200 IM LCM,22,2,2:01.88,2:01.88,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Unattached,PC,False,43,972,Yes
"Sergile, Sebastien",200,200 IM LCM,19,2,2:01.93,2:01.93,2024 Olympic Trials,Tennessee Invitational,11/15/2023,Unattached,VA,False,44,970,Yes
"Driggers, Landon",200,200 IM LCM,22,2,2:01.93,2:01.93,2024 Olympic Trials,Tennessee Invitational,11/15/2023,University Of Tennessee,SE,False,44,970,Yes
"Henderson, Orion",200,200 IM LCM,19,2,2:01.98,2:01.98,2024 Olympic Trials,2024 Men's PAC 12 Last Chance Invite,3/10/2024,Unattached,US,False,46,969,Yes
"Lasco, Destin",200,200 IM LCM,22,2,2:02.04,2:02.04,2024 Olympic Trials,2024 CA MVN Swim Meet of Champions,4/14/2024,Unattached,PC,False,47,968,Yes
"Lancaster, Carter",200,200 IM LCM,17,2,2:02.04,2:02.04,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,Bolles School Sharks,FL,False,47,980,Yes
"Groters, Patrick",200,200 IM LCM,25,2,2:02.07,2:02.07,2024 Olympic Trials,2024 GA Atlanta Classic,5/18/2024,Mission Viejo Nadadores,CA,True,49,967,Yes
"Hazlett, Alex",200,200 IM LCM,20,2,2:02.14,2:02.14,2024 Olympic Trials,2024 NE CRIM May Team Specialty w/ Distance,5/18/2024,Bulldog Swimming,CT,False,50,966,Yes
"Laur, Mason",200,200 IM LCM,21,2,2:02.22,2:02.22,2024 Olympic Trials,19th Pan American Games 2023,10/25/2023,University of Florida,FL,False,51,964,Yes
"Brown, Logan",200,200 IM LCM,18,2,2:02.32,2:02.32,2024 Olympic Trials,Art Adamson Invitational 2023,11/15/2023,Texas A & M University,GU,False,52,962,Yes
"Sos, Daniel",200,200 IM LCM,25,2,2:02.34,2:02.34,2024 Olympic Trials,2024 Indy May Cup,5/18/2024,Cardinal Aquatics,KY,True,53,962,Yes
"Barnett, Toby",200,200 IM LCM,19,2,2:02.35,2:02.35,2024 Olympic Trials,Ohio State Fall Invitational,11/16/2023,Unattached,US,False,54,961,Yes
"Peribonio Avila, Tom",200,200 IM LCM,27,2,2:02.40,2:02.40,2024 Olympic Trials,19th Pan American Games 2023,10/25/2023,Fast Falcons,FL,True,55,960,Yes
"Merani, Ryan",200,200 IM LCM,20,2,2:02.42,2:02.42,2024 Olympic Trials,2024 Indy May Cup,5/18/2024,Kentucky Aquatics,KY,False,56,960,Yes
"Sampson, Ben",200,200 IM LCM,21,2,2:02.46,2:02.46,2024 Olympic Trials,UNLV Invite,12/16/2023,Maverick Aquatics,CO,False,57,959,Yes
"Pancerevas, Daniil",200,200 IM LCM,20,2,2:02.55,2:02.55,2024 Olympic Trials,2024 GA Atlanta Classic,5/18/2024,Virginia Tech,VA,True,58,957,Yes
"Millard, Jackson",200,200 IM LCM,20,2,2:02.63,2:02.63,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,University of Louisville,KY,False,59,955,Yes
"Buessing, Cedric",200,200 IM LCM,20,2,2:02.66,2:02.66,2024 Olympic Trials,Almost Heaven Open,12/17/2023,Unattached,IN,True,60,955,Yes
"Turner, Jacob",200,200 IM LCM,18,2,2:02.69,2:02.69,2024 Olympic Trials,2024 NT STAR April A/BB LC Meet,4/28/2024,Metroplex Aquatics,NT,False,61,954,Yes
"Faikish, Sean",200,200 IM LCM,22,2,2:02.70,2:02.70,2024 Olympic Trials,Ohio State Fall Invitational,11/16/2023,University Of Notre Dame,IN,False,62,954,Yes
"Geer, Colin",200,200 IM LCM,19,2,2:02.70,2:02.70,2024 Olympic Trials,2024 Indy May Cup,5/18/2024,Univ. Of Michigan Swim Team,MI,False,62,954,Yes
"Rodgers, Connor",200,200 IM LCM,22,2,2:02.74,2:02.74,2024 Olympic Trials,2024 GA Atlanta Classic,5/18/2024,George Washington Aquatics,PV,False,64,953,Yes
"Bried, Tommy",200,200 IM LCM,20,2,2:02.82,2:02.82,2024 Olympic Trials,2023 Toyota US Open Championships,11/30/2023,University of Louisville,KY,False,65,951,Yes
"Brill, Kyle",200,200 IM LCM,21,2,2:02.86,2:02.86,2024 Olympic Trials,2024 CA Speedo Grand Challenge hosted by NOVA,5/24/2024,Gaucho Aquatics,CA,False,66,950,Yes
"Sequeira, Aaron",200,200 IM LCM,22,2,2:02.98,2:02.98,2024 Olympic Trials,2024 PC George Haines International Meet,5/27/2024,Unattached,PC,False,67,948,Yes
"Yep, Jassen",200,200 IM LCM,21,2,2:03.00,2:03.00,2024 Olympic Trials,Ohio State Fall Invitational,11/16/2023,Indiana University,IN,False,68,947,Yes
"Berg, Max",200,200 IM LCM,21,2,2:03.02,2:03.02,2024 Olympic Trials,Tennessee Invitational,11/15/2023,Unattached,US,True,69,947,Yes
"King, David",200,200 IM LCM,18,2,2:03.03,2:03.03,2024 Olympic Trials,2024 VA EZ LC Super Sectional Meet - Cap Reached,5/16/2024,Cavalier Aquatics/Piedmont Family YMCA,VA,False,70,947,Yes
"Cakir, Noah",200,200 IM LCM,16,2,2:03.03,2:03.03,2024 Olympic Trials,2024 TYR Pro Swim Series - Westmont,3/9/2024,Team Suffolk,MR,False,70,1006,Yes
"Gonzalez Pinero, Joaquin",200,200 IM LCM,20,2,2:03.05,2:03.05,2024 Olympic Trials,19th Pan American Games 2023,10/25/2023,University of Florida,FL,True,72,946,Yes
"McKean, Campbell",200,200 IM LCM,17,2,2:03.07,2:03.07,2024 Olympic Trials,2023 Speedo Winter Junior Championships - West - LCM Time Trial,12/10/2023,Bend Swim Club,OR,False,73,957,Yes
"Hagar, Tommy",200,200 IM LCM,19,2,2:03.09,2:03.09,2024 Olympic Trials,2024 GA Atlanta Classic,5/18/2024,University Of Alabama Swim Club,SE,False,74,945,Yes
"Rathle, Jacques",200,200 IM LCM,20,2,2:03.13,2:03.13,2024 Olympic Trials,2024 SE Auburn Leap Year Olympic Qualifier,2/28/2024,Auburn University,SE,False,75,944,Yes
"Karahalis, Alex",200,200 IM LCM,18,2,2:03.21,2:03.21,2024 Olympic Trials,2024 WV 3rd Annual Renee McCutchan Invitational,5/19/2024,Unknown,Unknown,False,76,943,Yes
"Hitchcock, Drew",200,200 IM LCM,18,2,2:03.22,2:03.22,2024 Olympic Trials,2024 NC SwimMAC Martha McKee Charlotte Open,5/19/2024,Baylor Swim Club,SE,False,77,942,Yes
"Aurnou-Rhees, Spencer",200,200 IM LCM,19,2,2:03.24,2:03.24,2024 Olympic Trials,2024 ST TXLA Longhorn Elite Invite,5/18/2024,Longhorn Aquatics,ST,False,78,942,Yes
"Poplawski, Richard",200,200 IM LCM,17,2,2:03.26,2:03.26,2024 Olympic Trials,2024 Central Zone East Spring Speedo Sectionals - In Section,3/24/2024,Scarlet Aquatics,NJ,False,79,953,Yes
"Jablcnik, Frank",200,200 IM LCM,20,2,2:03.26,2:03.26,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,Unattached,US,True,79,942,Yes
"Fan, Zhier",200,200 IM LCM,19,2,2:03.28,2:03.28,2024 Olympic Trials,2023 NT TFA October LC Invite,10/28/2023,Metroplex Aquatics,NT,False,81,941,Yes
"Froass, Ansel",200,200 IM LCM,22,2,2:03.29,2:03.29,2024 Olympic Trials,2024 Indy May Cup,5/18/2024,Univ. Of Michigan Swim Team,MI,False,82,941,Yes
"Sech, Noah",200,200 IM LCM,19,2,2:03.29,2:03.29,2024 Olympic Trials,2024 Southern California Invite - hosted by NOVA,5/18/2024,Mission Viejo Nadadores,CA,False,82,941,Yes
"Jones, Jed",200,200 IM LCM,22,2,2:03.34,2:03.34,2024 Olympic Trials,2024 NE CRIM May Team Specialty w/ Distance,5/18/2024,Bulldog Swimming,CT,False,84,940,Yes
"Alves, Kaique",200,200 IM LCM,22,2,2:03.35,2:03.35,2024 Olympic Trials,Tennessee Invitational,11/15/2023,Unattached,US,False,85,940,Yes
"Allen, Ian",200,200 IM LCM,22,2,2:03.35,2:03.35,2024 Olympic Trials,2024 Central Zone East Spring Speedo Sectionals - In Section,3/24/2024,Unattached,MI,False,85,940,Yes
"Vega Cuevas, Max",200,200 IM LCM,20,2,2:03.35,2:03.35,2024 Olympic Trials,Art Adamson Invitational 2023,11/15/2023,Unattached,US,True,85,940,Yes
"Chiles, Owen",200,200 IM LCM,18,2,2:03.35,2:03.35,2024 Olympic Trials,2024 IA IFLY Armbruster Invitational,5/17/2024,Iowa Flyers Swim Club,IA,False,85,940,Yes
"Taylor, Camden",200,200 IM LCM,18,2,2:03.40,2:03.40,2024 Olympic Trials,Texas vs TCU,2/2/2024,University of Texas,ST,False,89,938,Yes
"Nicholas, Spencer",200,200 IM LCM,18,2,2:03.43,2:03.43,2024 Olympic Trials,2024 GA DYNA LCM Time Trial,2/29/2024,Nashville Aquatic Club,SE,False,90,938,Yes
"Daly, Patrick",200,200 IM LCM,21,2,2:03.47,2:03.47,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/13/2024,New Albany Aquatic Club,OH,False,91,937,Yes
"Stutts, Ian",200,200 IM LCM,17,2,2:03.52,2:03.52,2024 Summer Nationals (LCM),2024 NC STAR ESSZ Spg SR Sectionals,3/10/2024,Marlins Of Raleigh,NC,False,92,948,Yes
"Nichols, Noah",200,200 IM LCM,21,2,2:03.56,2:03.56,2024 Summer Nationals (LCM),Tennessee Invitational,11/15/2023,Unattached,VA,False,93,935,Yes
"Sanchez, Alex",200,200 IM LCM,21,2,2:03.65,2:03.65,2024 Summer Nationals (LCM),Art Adamson Invitational 2023,11/15/2023,Texas A & M University,GU,False,94,933,Yes
"Bermudez, Simon",200,200 IM LCM,17,2,2:03.67,2:03.67,2024 Summer Nationals (LCM),2023 Junior World Champs,9/5/2023,Arlington Aquatic Club,PV,False,95,944,Yes
"Thompson, joel",200,200 IM LCM,22,2,2:03.67,2:03.67,2024 Summer Nationals (LCM),2023 Toyota US Open Championships,11/30/2023,Louisiana State University,LA,True,95,933,Yes
"Holmes, Gibson",200,200 IM LCM,19,2,2:03.68,2:03.68,2024 Summer Nationals (LCM),2024 PC George Haines International Meet,5/27/2024,Unattached,PC,False,97,932,Yes
"Martter, Cale",200,200 IM LCM,20,2,2:03.69,2:03.69,2024 Summer Nationals (LCM),2024 AZ SUN Devil Open,5/17/2024,Sun Devil Swimming,AZ,False,98,932,Yes
"Swanson, Charlie",200,200 IM LCM,25,2,2:03.73,2:03.73,2024 Summer Nationals (LCM),2023 Toyota US Open Championships,11/30/2023,"NOVA of Virginia Aquatics, Inc",VA,False,99,931,Yes
"Elaydi, Shareef",200,200 IM LCM,14,2,2:03.73,2:03.73,2024 Summer Nationals (LCM),2024 PC CA/NV Speedo Sectionals hosted by TCA,3/3/2024,Santa Clara Swim Club,PC,False,99,1097,Yes
"Kalisz, Chase",400,400 IM LCM,29,2,4:10.42,4:10.42,2024 Olympic Trials,2023 Toyota US Open Championships,12/1/2023,Sun Devil Swimming,AZ,False,1,1055,Yes
"Foster, Carson",400,400 IM LCM,22,2,4:10.79,4:10.79,2024 Olympic Trials,2024 ST TXLA Longhorn Elite Invite,5/18/2024,Mason Manta Rays,OH,False,2,1052,Yes
"Marchand, Leon",400,400 IM LCM,21,2,4:11.21,4:11.21,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/12/2024,Unattached,AZ,True,3,1048,Yes
"Johnston, David",400,400 IM LCM,22,2,4:12.51,4:12.51,2024 Olympic Trials,2024 World Champs,2/18/2024,The Swim Team,CA,False,4,1034,Yes
"Finke, Robert",400,400 IM LCM,24,2,4:14.44,4:14.44,2024 Olympic Trials,2024 GA Atlanta Classic,5/17/2024,Saint Petersburg Aquatics,FL,False,5,1016,Yes
"Litherland, Jay",400,400 IM LCM,28,2,4:14.50,4:14.50,2024 Olympic Trials,2023 Toyota US Open Championships,12/1/2023,Sun Devil Swimming,AZ,False,6,1015,Yes
"Enoch, Gregg",400,400 IM LCM,17,2,4:16.80,4:16.80,2024 Olympic Trials,2024 Central Zone East Spring Speedo Sectionals - In Section,3/22/2024,Carmel Swim Club,IN,False,7,993,Yes
"Jankovics, Tristan",400,400 IM LCM,19,2,4:17.70,4:17.70,2024 Olympic Trials,2023 Toyota US Open Championships,12/1/2023,Ohio State University,OH,True,8,984,Yes
"Brown, Eric",400,400 IM LCM,21,2,4:18.29,4:18.29,2024 Olympic Trials,Bell Canadian Olympic & Paralympic Trials 2024,5/14/2024,University of Florida,FL,True,9,979,Yes
"Bried, Tommy",400,400 IM LCM,20,2,4:18.72,4:18.72,2024 Olympic Trials,2023 Toyota US Open Championships,12/1/2023,University of Louisville,KY,False,10,975,Yes
"Lucas, Cooper",400,400 IM LCM,18,2,4:18.76,4:18.76,2024 Olympic Trials,2023 Junior World Champs,9/8/2023,Lakeside Aquatic Club,NT,False,11,974,Yes
"Grum, Ian",400,400 IM LCM,22,2,4:18.78,4:18.78,2024 Olympic Trials,19th Pan American Games 2023,10/24/2023,Athens Bulldog Swim Club,GA,False,12,974,Yes
"Green, Sean",400,400 IM LCM,16,2,4:18.81,4:18.81,2024 Olympic Trials,2024 FL NCSA Swimming Championships,3/20/2024,Long Island Aquatic Club,MR,False,13,1007,Yes
"Schott, Mitchell",400,400 IM LCM,19,2,4:18.96,4:18.96,2024 Olympic Trials,2024 VA EZ LC Super Sectional Time Trials,5/19/2024,Princeton University Swim Team,NJ,False,14,972,Yes
"Buessing, Cedric",400,400 IM LCM,20,2,4:19.08,4:19.08,2024 Olympic Trials,Almost Heaven Open,12/18/2023,Unattached,IN,True,15,971,Yes
"Hitchcock, Drew",400,400 IM LCM,18,2,4:19.09,4:19.09,2024 Olympic Trials,2023 Junior World Champs,9/8/2023,Baylor Swim Club,SE,False,16,971,Yes
"Erisman, Ryan",400,400 IM LCM,17,2,4:19.35,4:19.35,2024 Olympic Trials,2024 FL NCSA Swimming Championships,3/20/2024,Laker Swim,FL,False,17,969,Yes
"Hochwalt, Michael",400,400 IM LCM,18,2,4:19.70,4:19.70,2024 Olympic Trials,2024 WRS Speedo Sectionals -- Federal Way,3/15/2024,Spokane Waves Aquatic Team,IE,False,18,965,Yes
"Driggers, Landon",400,400 IM LCM,22,2,4:19.84,4:19.84,2024 Olympic Trials,Tennessee Invitational,11/16/2023,University Of Tennessee,SE,False,19,964,Yes
"Smith, Kieran",400,400 IM LCM,23,2,4:19.89,4:19.89,2024 Olympic Trials,2024 FL Southern Zone South Sectional Championship,2/10/2024,Ridgefield Aquatic Club,CT,False,20,963,Yes
"Mark Torok, Dominik",400,400 IM LCM,21,2,4:20.04,4:20.04,2024 Olympic Trials,2023 Toyota US Open Championships,12/1/2023,Wisconsin Aquatics,WI,True,21,962,Yes
"Nelson, Baylor",400,400 IM LCM,20,2,4:20.06,4:20.06,2024 Olympic Trials,2023 Toyota US Open Championships,12/1/2023,Texas A & M University,GU,False,22,962,Yes
"Maurer, Rex",400,400 IM LCM,19,2,4:20.07,4:20.07,2024 Olympic Trials,2024 CA MVN Swim Meet of Champions,4/13/2024,Unattached,CA,False,23,962,Yes
"Cote, Ben",400,400 IM LCM,21,2,4:20.67,4:20.67,2024 Olympic Trials,Bell Canadian Olympic & Paralympic Trials 2024,5/14/2024,University of Florida,FL,False,24,956,Yes
"Grieshop, Sean",400,400 IM LCM,24,2,4:20.68,4:20.68,2024 Olympic Trials,World Swimming Cup - Berlin,10/8/2023,California Aquatics,PC,True,25,956,Yes
"Berlitz, Danny",400,400 IM LCM,23,2,4:20.93,4:20.93,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/12/2024,West Virginia University,WV,False,26,954,Yes
"DeGroote, Hudson",400,400 IM LCM,18,2,4:21.00,4:21.00,2024 Olympic Trials,2024 NC STAR ESSZ Spg SR Sectionals,3/8/2024,Marlins Of Raleigh,NC,False,27,953,Yes
"Miller, Brandon",400,400 IM LCM,20,2,4:21.36,4:21.36,2024 Olympic Trials,Art Adamson Invitational 2023,11/16/2023,Utah Aquatics,UT,False,28,949,Yes
"Sanders, Grant",400,400 IM LCM,26,2,4:21.52,4:21.52,2024 Olympic Trials,2024 TYR Pro Swim Series - San Antonio,4/12/2024,Fast Falcons,FL,False,29,948,Yes
"Millard, Jackson",400,400 IM LCM,20,2,4:21.63,4:21.63,2024 Olympic Trials,2024 Indy May Cup,5/16/2024,University of Louisville,KY,False,30,947,Yes
"Christenson, William",400,400 IM LCM,22,2,4:21.63,4:21.63,2024 Olympic Trials,2024 FL SZSS Summer Championships,5/24/2024,University of Minnesota,MN,False,30,947,Yes
"Piela, Michal",400,400 IM LCM,19,2,4:21.96,4:21.96,2024 Olympic Trials,Polish National Championships (50m),4/26/2024,University of Pittsburgh,AM,True,32,944,Yes
"Hagar, Tommy",400,400 IM LCM,19,2,4:22.29,4:22.29,2024 Olympic Trials,2024 GA Atlanta Classic,5/17/2024,University Of Alabama Swim Club,SE,False,33,941,Yes
"Lloyd, Owen",400,400 IM LCM,22,2,4:22.46,4:22.46,2024 Olympic Trials,2023 Toyota US Open Championships,12/1/2023,NC State University,NC,False,34,939,Yes
"Platts-Mills, Ian",400,400 IM LCM,16,2,4:22.52,4:22.52,2024 Olympic Trials,2024 NC NCAC Meet on the Hill,5/18/2024,North Carolina Aquatic Club,NC,False,35,971,Yes
"Savarese, William",400,400 IM LCM,18,2,4:22.74,4:22.74,2024 Olympic Trials,2024 FL NCSA Swimming Championships,3/20/2024,COR Swimming,NT,False,36,936,Yes
"Barnett, Toby",400,400 IM LCM,19,2,4:22.83,4:22.83,2024 Olympic Trials,Ohio State Fall Invitational,11/17/2023,Unattached,US,False,37,936,Yes
"Healy, Ryan",400,400 IM LCM,18,2,4:22.88,4:22.88,2024 Olympic Trials,2024 Indy May Cup,5/16/2024,Univ. Of Michigan Swim Team,MI,False,38,935,Yes
